task_id	native_id	process	tag	status	submit	start	complete	duration	realtime	%cpu	peak_rss	workdir
33	3180484	NFCORE_SAREK:SAREK:FASTQ_PREPROCESS_GATK:FASTQ_ALIGN:BWAMEM1_MEM	HCC1395N	COMPLETED	1779447425414	1779447425505	1779447546085	120671	120022	2285.0	12394635264	/home/niklas/CrossPlatformEnergyAccounting/workload/daw/work/04/69ac5998c6f3917111b7c8d5e6c194
13	3158265	NFCORE_SAREK:SAREK:FASTQC	HCC1395N-1	COMPLETED	1779447000960	1779447001046	1779447609547	608587	608000	199.3	1163087872	/home/niklas/CrossPlatformEnergyAccounting/workload/daw/work/46/a70d1cb4612fa9519084d444b9629f
46	3185521	NFCORE_SAREK:SAREK:FASTQ_PREPROCESS_GATK:FASTQ_ALIGN:BWAMEM1_MEM	HCC1395N	COMPLETED	1779447546090	1779447546185	1779447665416	119326	118408	2289.6	12074713088	/home/niklas/CrossPlatformEnergyAccounting/workload/daw/work/c9/46b6dbff07782ddfd97b9380af0137
28	3189702	NFCORE_SAREK:SAREK:FASTQ_PREPROCESS_GATK:FASTQ_ALIGN:BWAMEM1_MEM	HCC1395N	COMPLETED	1779447665424	1779447665516	1779447784837	119413	118498	2289.0	12059545600	/home/niklas/CrossPlatformEnergyAccounting/workload/daw/work/e0/e1b8ba18f5d9dd950065c9cfc92103
15	3193404	NFCORE_SAREK:SAREK:FASTQ_PREPROCESS_GATK:FASTQ_ALIGN:BWAMEM1_MEM	HCC1395N	COMPLETED	1779447784844	1779447784937	1779447904674	119830	118966	2295.4	12079292416	/home/niklas/CrossPlatformEnergyAccounting/workload/daw/work/cc/4c0ce90157e81c34f1c512bec885f4
18	3197343	NFCORE_SAREK:SAREK:FASTQ_PREPROCESS_GATK:FASTQ_ALIGN:BWAMEM1_MEM	HCC1395N	COMPLETED	1779447904681	1779447904774	1779448023588	118907	118244	2289.4	12077666304	/home/niklas/CrossPlatformEnergyAccounting/workload/daw/work/75/12058be148120055cd1b67d5c0704b
57	3201493	NFCORE_SAREK:SAREK:FASTQ_PREPROCESS_GATK:FASTQ_ALIGN:BWAMEM1_MEM	HCC1395N	COMPLETED	1779448023597	1779448023688	1779448143466	119869	119207	2294.7	12071497728	/home/niklas/CrossPlatformEnergyAccounting/workload/daw/work/1a/75d4c1aa08e541b8123ceb0c2af5af
23	3206772	NFCORE_SAREK:SAREK:FASTQ_PREPROCESS_GATK:FASTQ_ALIGN:BWAMEM1_MEM	HCC1395N	COMPLETED	1779448143471	1779448143566	1779448263127	119656	119015	2294.8	12088303616	/home/niklas/CrossPlatformEnergyAccounting/workload/daw/work/03/a5819abf83e498c7848a5ca0b6169f
55	3211824	NFCORE_SAREK:SAREK:FASTQ_PREPROCESS_GATK:FASTQ_ALIGN:BWAMEM1_MEM	HCC1395N	COMPLETED	1779448263133	1779448263227	1779448383065	119932	119231	2295.6	12076408832	/home/niklas/CrossPlatformEnergyAccounting/workload/daw/work/df/17689ea7fada2a63ff593de1ba3051
61	3216824	NFCORE_SAREK:SAREK:FASTQ_PREPROCESS_GATK:FASTQ_ALIGN:BWAMEM1_MEM	HCC1395N	COMPLETED	1779448383071	1779448383165	1779448502873	119802	119120	2296.3	12080943104	/home/niklas/CrossPlatformEnergyAccounting/workload/daw/work/94/9899b278394c332c8af6cf4c827d08
59	3222067	NFCORE_SAREK:SAREK:FASTQ_PREPROCESS_GATK:FASTQ_ALIGN:BWAMEM1_MEM	HCC1395N	COMPLETED	1779448502879	1779448502973	1779448622619	119740	119077	2295.3	12084224000	/home/niklas/CrossPlatformEnergyAccounting/workload/daw/work/e4/14d5eaf398a3766aff00f42485d1c8
58	3226828	NFCORE_SAREK:SAREK:FASTQ_PREPROCESS_GATK:FASTQ_ALIGN:BWAMEM1_MEM	HCC1395N	COMPLETED	1779448622625	1779448622719	1779448742549	119924	119288	2292.0	12101345280	/home/niklas/CrossPlatformEnergyAccounting/workload/daw/work/b1/be4516df0eede332042bd3611579d4
62	3200968	NFCORE_SAREK:SAREK:FASTQC	HCC1395T-1	COMPLETED	1779448020729	1779448020809	1779448792195	771466	770000	200.3	1399828480	/home/niklas/CrossPlatformEnergyAccounting/workload/daw/work/b9/c740f69d019bbfdb8df23f2d8fc844
63	3230754	NFCORE_SAREK:SAREK:FASTQ_PREPROCESS_GATK:FASTP	HCC1395T-1	COMPLETED	1779448742559	1779448742649	1779448930161	187602	186956	962.1	1418067968	/home/niklas/CrossPlatformEnergyAccounting/workload/daw/work/5c/6dc993313fbd6bcc5fc57562044555
74	3234829	NFCORE_SAREK:SAREK:FASTQ_PREPROCESS_GATK:FASTQ_ALIGN:BWAMEM1_MEM	HCC1395T	COMPLETED	1779448932794	1779448932865	1779449072296	139502	138826	2309.9	13207076864	/home/niklas/CrossPlatformEnergyAccounting/workload/daw/work/8d/f75effd94f50b9ed65165b5eb55500
66	3242731	NFCORE_SAREK:SAREK:FASTQ_PREPROCESS_GATK:FASTQ_ALIGN:BWAMEM1_MEM	HCC1395T	COMPLETED	1779449072302	1779449072396	1779449211658	139356	138659	2307.7	13220794368	/home/niklas/CrossPlatformEnergyAccounting/workload/daw/work/d7/04be1ec101f62d9b7cda2bec61640f
86	3258606	NFCORE_SAREK:SAREK:FASTQ_PREPROCESS_GATK:FASTQ_ALIGN:BWAMEM1_MEM	HCC1395T	COMPLETED	1779449211665	1779449211759	1779449350535	138870	138218	2309.7	13236543488	/home/niklas/CrossPlatformEnergyAccounting/workload/daw/work/d7/daf353736b8b26c39b46e82e0a025d
70	3264844	NFCORE_SAREK:SAREK:FASTQ_PREPROCESS_GATK:FASTQ_ALIGN:BWAMEM1_MEM	HCC1395T	COMPLETED	1779449350541	1779449350635	1779449490359	139818	139170	2304.6	13220311040	/home/niklas/CrossPlatformEnergyAccounting/workload/daw/work/20/af844da551e7ff4cc1d5ee50409fbc
72	3271224	NFCORE_SAREK:SAREK:FASTQ_PREPROCESS_GATK:FASTQ_ALIGN:BWAMEM1_MEM	HCC1395T	COMPLETED	1779449490367	1779449490459	1779449629436	139069	138416	2310.9	13354463232	/home/niklas/CrossPlatformEnergyAccounting/workload/daw/work/ad/55ac1eee28d5954293c0d50bc0697d
81	3275931	NFCORE_SAREK:SAREK:FASTQ_PREPROCESS_GATK:FASTQ_ALIGN:BWAMEM1_MEM	HCC1395T	COMPLETED	1779449629446	1779449629536	1779449768224	138778	138121	2305.4	13327958016	/home/niklas/CrossPlatformEnergyAccounting/workload/daw/work/3a/e4d84612b2ea9dd9820d477bcdec67
77	3280744	NFCORE_SAREK:SAREK:FASTQ_PREPROCESS_GATK:FASTQ_ALIGN:BWAMEM1_MEM	HCC1395T	COMPLETED	1779449768233	1779449768324	1779449909579	141346	140569	2282.4	13243453440	/home/niklas/CrossPlatformEnergyAccounting/workload/daw/work/50/fec8de57d4d7f5819ea5ee8182293b
87	3285327	NFCORE_SAREK:SAREK:FASTQ_PREPROCESS_GATK:FASTQ_ALIGN:BWAMEM1_MEM	HCC1395T	COMPLETED	1779449909585	1779449909679	1779450049461	139876	139043	2313.3	13184958464	/home/niklas/CrossPlatformEnergyAccounting/workload/daw/work/a2/8b0088708e0cf1c4fa74af66629249
91	3289871	NFCORE_SAREK:SAREK:FASTQ_PREPROCESS_GATK:FASTQ_ALIGN:BWAMEM1_MEM	HCC1395T	COMPLETED	1779450049465	1779450049561	1779450189819	140354	139669	2316.8	13081055232	/home/niklas/CrossPlatformEnergyAccounting/workload/daw/work/19/5e4a821f7144a5a55f94a651fad272
98	3294452	NFCORE_SAREK:SAREK:FASTQ_PREPROCESS_GATK:FASTQ_ALIGN:BWAMEM1_MEM	HCC1395T	COMPLETED	1779450189823	1779450189918	1779450330315	140492	139840	2316.2	13052059648	/home/niklas/CrossPlatformEnergyAccounting/workload/daw/work/92/8ddc6288d4c7e3c612e7930f327098
106	3299265	NFCORE_SAREK:SAREK:FASTQ_PREPROCESS_GATK:FASTQ_ALIGN:BWAMEM1_MEM	HCC1395T	COMPLETED	1779450330321	1779450330416	1779450470007	139686	139024	2319.6	13089124352	/home/niklas/CrossPlatformEnergyAccounting/workload/daw/work/a2/3079c7e4cf14abf2914b63c046d09b
102	3303759	NFCORE_SAREK:SAREK:FASTQ_PREPROCESS_GATK:FASTQ_ALIGN:BWAMEM1_MEM	HCC1395T	COMPLETED	1779450470011	1779450470107	1779450609844	139833	139092	2316.0	13098102784	/home/niklas/CrossPlatformEnergyAccounting/workload/daw/work/77/e24c0f8feaf511e1a257a151840da7
112	3235211	NFCORE_SAREK:SAREK:FASTQ_PREPROCESS_GATK:BAM_MARKDUPLICATES:GATK4_MARKDUPLICATES	HCC1395N	COMPLETED	1779448934834	1779448934867	1779451178768	2243934	2241439	136.3	27036200960	/home/niklas/CrossPlatformEnergyAccounting/workload/daw/work/93/fc86f7960e9c84404b82d2a885741a
115	3330396	NFCORE_SAREK:SAREK:FASTQ_PREPROCESS_GATK:BAM_MARKDUPLICATES:CRAM_QC_MOSDEPTH_SAMTOOLS:MOSDEPTH	HCC1395N	COMPLETED	1779451179407	1779451179469	1779451344297	164890	164000	200.0	2185551872	/home/niklas/CrossPlatformEnergyAccounting/workload/daw/work/31/3392e41ec295c5bbf9816f89991982
114	3330356	NFCORE_SAREK:SAREK:FASTQ_PREPROCESS_GATK:BAM_MARKDUPLICATES:CRAM_QC_MOSDEPTH_SAMTOOLS:SAMTOOLS_STATS	HCC1395N	COMPLETED	1779451179254	1779451179269	1779451518578	339324	338000	163.1	297644032	/home/niklas/CrossPlatformEnergyAccounting/workload/daw/work/8d/87773db02d26e9bf3a22ab7039ce8f
118	3331108	NFCORE_SAREK:SAREK:FASTQ_PREPROCESS_GATK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR	HCC1395N	COMPLETED	1779451184078	1779451184174	1779451696252	512174	507997	118.2	1199845376	/home/niklas/CrossPlatformEnergyAccounting/workload/daw/work/df/f7804d4b1a442aee7e1816ea81b764
113	3308354	NFCORE_SAREK:SAREK:FASTQ_PREPROCESS_GATK:BAM_MARKDUPLICATES:GATK4_MARKDUPLICATES	HCC1395T	COMPLETED	1779450610143	1779450610244	1779452935587	2325444	2323340	140.8	20946100224	/home/niklas/CrossPlatformEnergyAccounting/workload/daw/work/35/54fd164306dde1d3954425f2c2183e
120	3375617	NFCORE_SAREK:SAREK:FASTQ_PREPROCESS_GATK:BAM_MARKDUPLICATES:CRAM_QC_MOSDEPTH_SAMTOOLS:MOSDEPTH	HCC1395T	COMPLETED	1779452936304	1779452936388	1779453121203	184899	183000	207.3	2182082560	/home/niklas/CrossPlatformEnergyAccounting/workload/daw/work/24/ff9a0e263b4177d35addf480098e5a
117	3331121	NFCORE_SAREK:SAREK:FASTQ_PREPROCESS_GATK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR	HCC1395N	COMPLETED	1779451184087	1779451184175	1779453183150	1999063	1995048	112.4	1441472512	/home/niklas/CrossPlatformEnergyAccounting/workload/daw/work/8d/f228813a61444d877adaf793f0727b
124	3392236	NFCORE_SAREK:SAREK:FASTQ_PREPROCESS_GATK:BAM_BASERECALIBRATOR:GATK4_GATHERBQSRREPORTS	HCC1395N	COMPLETED	1779453183169	1779453183250	1779453188958	5789	3860	356.2	369635328	/home/niklas/CrossPlatformEnergyAccounting/workload/daw/work/b3/01366c7ecb7dc32fcd21602d8859fe
119	3375577	NFCORE_SAREK:SAREK:FASTQ_PREPROCESS_GATK:BAM_MARKDUPLICATES:CRAM_QC_MOSDEPTH_SAMTOOLS:SAMTOOLS_STATS	HCC1395T	COMPLETED	1779452936251	1779452936288	1779453331761	395510	395000	160.8	298082304	/home/niklas/CrossPlatformEnergyAccounting/workload/daw/work/87/794c2907c430b563cf96ce5f7303a0
123	3376008	NFCORE_SAREK:SAREK:FASTQ_PREPROCESS_GATK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR	HCC1395T	COMPLETED	1779452937264	1779452937290	1779453554037	616773	614147	116.8	1565876224	/home/niklas/CrossPlatformEnergyAccounting/workload/daw/work/15/5799da7cdc767923663ef1619948a6
126	3394020	NFCORE_SAREK:SAREK:FASTQ_PREPROCESS_GATK:BAM_APPLYBQSR:GATK4_APPLYBQSR	HCC1395N	COMPLETED	1779453189536	1779453189560	1779453979613	790077	787999	113.1	1598218240	/home/niklas/CrossPlatformEnergyAccounting/workload/daw/work/43/5f3e27cfbb3c8710e6378336b18c05
122	3375987	NFCORE_SAREK:SAREK:FASTQ_PREPROCESS_GATK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR	HCC1395T	COMPLETED	1779452937237	1779452937289	1779455335067	2397830	2394988	112.9	1796554752	/home/niklas/CrossPlatformEnergyAccounting/workload/daw/work/48/84278fc2921924d9ae71457f2e921f
127	3446692	NFCORE_SAREK:SAREK:FASTQ_PREPROCESS_GATK:BAM_BASERECALIBRATOR:GATK4_GATHERBQSRREPORTS	HCC1395T	COMPLETED	1779455335080	1779455335167	1779455340814	5734	3777	367.2	356147200	/home/niklas/CrossPlatformEnergyAccounting/workload/daw/work/a1/970fb41577ff284cbdbc0fe0154660
129	3448087	NFCORE_SAREK:SAREK:FASTQ_PREPROCESS_GATK:BAM_APPLYBQSR:GATK4_APPLYBQSR	HCC1395T	COMPLETED	1779455341330	1779455341415	1779456234243	892913	890915	113.3	2470789120	/home/niklas/CrossPlatformEnergyAccounting/workload/daw/work/87/50426674a551c5fb3aeac772b23584
125	3393876	NFCORE_SAREK:SAREK:FASTQ_PREPROCESS_GATK:BAM_APPLYBQSR:GATK4_APPLYBQSR	HCC1395N	COMPLETED	1779453189459	1779453189559	1779456356506	3167047	3164957	107.9	1905008640	/home/niklas/CrossPlatformEnergyAccounting/workload/daw/work/a3/fb37299482fa280dc2c4d7f7b62ade
130	3474066	NFCORE_SAREK:SAREK:FASTQ_PREPROCESS_GATK:BAM_APPLYBQSR:CRAM_MERGE_INDEX_SAMTOOLS:MERGE_CRAM	HCC1395N	COMPLETED	1779456356799	1779456356807	1779457005223	648424	647000	155.2	821350400	/home/niklas/CrossPlatformEnergyAccounting/workload/daw/work/17/dab105c923e3270707bca7f147e5f2
131	3493143	NFCORE_SAREK:SAREK:FASTQ_PREPROCESS_GATK:BAM_APPLYBQSR:CRAM_MERGE_INDEX_SAMTOOLS:INDEX_CRAM	HCC1395N	COMPLETED	1779457005239	1779457005323	1779457011243	6004	3000	84.9	11489280	/home/niklas/CrossPlatformEnergyAccounting/workload/daw/work/2a/009810cfff346c0a96dcbdfb09c6c1
134	3493635	NFCORE_SAREK:SAREK:CRAM_SAMPLEQC:CRAM_QC_RECAL:MOSDEPTH	HCC1395N	COMPLETED	1779457012465	1779457012544	1779457158467	146002	144000	168.7	2162655232	/home/niklas/CrossPlatformEnergyAccounting/workload/daw/work/db/2d810eb597ce4771e919ee96bb980e
135	3494447	NFCORE_SAREK:SAREK:CRAM_SAMPLEQC:BAM_NGSCHECKMATE:BCFTOOLS_MPILEUP	HCC1395N	COMPLETED	1779457013549	1779457013645	1779457215374	201825	200666	103.2	599797760	/home/niklas/CrossPlatformEnergyAccounting/workload/daw/work/45/19a3fd613251c69a692c8af92e6409
133	3493553	NFCORE_SAREK:SAREK:CRAM_SAMPLEQC:CRAM_QC_RECAL:SAMTOOLS_STATS	HCC1395N	COMPLETED	1779457012095	1779457012144	1779457353108	341013	339000	150.9	300191744	/home/niklas/CrossPlatformEnergyAccounting/workload/daw/work/b1/c06a5701d235edb706f8e6bea4658b
139	3560943	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_SINGLE_STRELKA:STRELKA_SINGLE	HCC1395N	COMPLETED	1779457353115	1779457353208	1779457537877	184762	184000	658.3	747196416	/home/niklas/CrossPlatformEnergyAccounting/workload/daw/work/55/3b949dab2d0a93c7dafa87c3b18507
136	3493743	NFCORE_SAREK:SAREK:CRAM_TO_BAM	HCC1395N	COMPLETED	1779457012544	1779457012546	1779457546098	533554	532000	227.8	586076160	/home/niklas/CrossPlatformEnergyAccounting/workload/daw/work/18/59876913d99d93fb128c6af6d09a41
138	3493593	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_SINGLE_TIDDIT:TIDDIT_SV	HCC1395N	COMPLETED	1779457012177	1779457012244	1779457638351	626174	624000	229.3	9914920960	/home/niklas/CrossPlatformEnergyAccounting/workload/daw/work/19/db8654663c161f000c9956ef5952f4
144	3638454	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_SINGLE_TIDDIT:TABIX_BGZIP_TIDDIT_SV	HCC1395N	COMPLETED	1779457639356	1779457639455	1779457640262	906	43	108.5	3579904	/home/niklas/CrossPlatformEnergyAccounting/workload/daw/work/c6/ac27eb7b71fba2f5c6a89b6da97273
148	3639347	NFCORE_SAREK:SAREK:VCF_QC_BCFTOOLS_VCFTOOLS:BCFTOOLS_STATS	HCC1395N	COMPLETED	1779457641268	1779457641369	1779457642527	1259	281	411.7	3567616	/home/niklas/CrossPlatformEnergyAccounting/workload/daw/work/7c/f93b921349fde77660dec89e903e66
146	3639353	NFCORE_SAREK:SAREK:VCF_QC_BCFTOOLS_VCFTOOLS:VCFTOOLS_SUMMARY	HCC1395N	COMPLETED	1779457641277	1779457641371	1779457643457	2180	0	76.7	2805760	/home/niklas/CrossPlatformEnergyAccounting/workload/daw/work/93/9aaa4f5e3425c9e20b50091fc71af6
147	3639371	NFCORE_SAREK:SAREK:VCF_QC_BCFTOOLS_VCFTOOLS:VCFTOOLS_TSTV_COUNT	HCC1395N	COMPLETED	1779457641287	1779457641372	1779457643650	2363	1000	83.4	2813952	/home/niklas/CrossPlatformEnergyAccounting/workload/daw/work/cd/7e3415c94acf94779524dd12ccb63d
145	3639387	NFCORE_SAREK:SAREK:VCF_QC_BCFTOOLS_VCFTOOLS:VCFTOOLS_TSTV_QUAL	HCC1395N	COMPLETED	1779457641298	1779457641372	1779457643785	2487	0	87.5	2809856	/home/niklas/CrossPlatformEnergyAccounting/workload/daw/work/f0/fd8e31932e695e76ba6638516ee8e4
149	3644734	NFCORE_SAREK:SAREK:VCF_ANNOTATE_ALL:VCF_ANNOTATE_SNPEFF:SNPEFF_SNPEFF	HCC1395N	COMPLETED	1779457660793	1779457660813	1779457738136	77343	75664	147.1	4883730432	/home/niklas/CrossPlatformEnergyAccounting/workload/daw/work/cc/5180ccbb9a1274e8a45dc069be27e3
151	3658906	NFCORE_SAREK:SAREK:VCF_ANNOTATE_ALL:VCF_ANNOTATE_SNPEFF:TABIX_BGZIPTABIX	HCC1395N	COMPLETED	1779457739143	1779457739237	1779457740115	972	80	110.3	6549504	/home/niklas/CrossPlatformEnergyAccounting/workload/daw/work/78/ca22950179273896b6066ebb09cb9d
143	3493719	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_GERMLINE_MANTA:MANTA_GERMLINE	HCC1395N	COMPLETED	1779457012535	1779457012546	1779457903172	890637	888802	989.0	802021376	/home/niklas/CrossPlatformEnergyAccounting/workload/daw/work/1c/b1c2165d12c3685d1d7505bd4c28f9
154	3679561	NFCORE_SAREK:SAREK:VCF_QC_BCFTOOLS_VCFTOOLS:BCFTOOLS_STATS	HCC1395N	COMPLETED	1779457903198	1779457903273	1779457904250	1052	138	1082.3	3579904	/home/niklas/CrossPlatformEnergyAccounting/workload/daw/work/47/3fabff089bd06662cb5eabcab7e170
156	3680646	NFCORE_SAREK:SAREK:VCF_ANNOTATE_ALL:VCF_ANNOTATE_SNPEFF:SNPEFF_SNPEFF	HCC1395N	COMPLETED	1779457904259	1779457904350	1779457972146	67887	65909	145.4	5553872896	/home/niklas/CrossPlatformEnergyAccounting/workload/daw/work/b6/4267fb71f53dc21a396ad453c089c4
158	3691315	NFCORE_SAREK:SAREK:VCF_ANNOTATE_ALL:VCF_ANNOTATE_SNPEFF:TABIX_BGZIPTABIX	HCC1395N	COMPLETED	1779457972204	1779457972249	1779457973606	1402	50	83.5	3432448	/home/niklas/CrossPlatformEnergyAccounting/workload/daw/work/35/7bcda15d296625510e1b389a1b4ceb
152	3691272	NFCORE_SAREK:SAREK:VCF_QC_BCFTOOLS_VCFTOOLS:VCFTOOLS_TSTV_COUNT	HCC1395N	COMPLETED	1779457972180	1779457972248	1779457974274	2094	0	99.1	2813952	/home/niklas/CrossPlatformEnergyAccounting/workload/daw/work/15/738084ba9a9074d22533afdd8025a4
153	3691263	NFCORE_SAREK:SAREK:VCF_QC_BCFTOOLS_VCFTOOLS:VCFTOOLS_SUMMARY	HCC1395N	COMPLETED	1779457972166	1779457972247	1779457974399	2233	0	80.0	2838528	/home/niklas/CrossPlatformEnergyAccounting/workload/daw/work/51/151086f629df3f4a11d0d59628ca6c
155	3691289	NFCORE_SAREK:SAREK:VCF_QC_BCFTOOLS_VCFTOOLS:VCFTOOLS_TSTV_QUAL	HCC1395N	COMPLETED	1779457972190	1779457972249	1779457974551	2361	1000	109.8	2842624	/home/niklas/CrossPlatformEnergyAccounting/workload/daw/work/e7/de033b0e8644445efdd8dd6f668b76
141	3608186	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_SINGLE_STRELKA:STRELKA_SINGLE	HCC1395N	COMPLETED	1779457537883	1779457537977	1779458038240	500357	499000	907.1	748294144	/home/niklas/CrossPlatformEnergyAccounting/workload/daw/work/7d/5962d7c7532c0559145b3f739ea80b
160	3696753	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_SINGLE_STRELKA:MERGE_STRELKA	HCC1395N	COMPLETED	1779458038509	1779458038541	1779458047198	8689	5603	337.1	522137600	/home/niklas/CrossPlatformEnergyAccounting/workload/daw/work/5d/b095a5baa6ec4be574121833f07535
164	3699763	NFCORE_SAREK:SAREK:VCF_QC_BCFTOOLS_VCFTOOLS:BCFTOOLS_STATS	HCC1395N	COMPLETED	1779458047226	1779458047299	1779458048740	1514	306	866.7	16105472	/home/niklas/CrossPlatformEnergyAccounting/workload/daw/work/56/d91567e282c03e2269188079da4fe6
165	3699762	NFCORE_SAREK:SAREK:POST_VARIANTCALLING:FILTER_VCFS	HCC1395N	COMPLETED	1779458047222	1779458047298	1779458049170	1948	742	398.7	5791744	/home/niklas/CrossPlatformEnergyAccounting/workload/daw/work/90/47b16727e98cfe358c573d4245f42a
161	3699916	NFCORE_SAREK:SAREK:VCF_QC_BCFTOOLS_VCFTOOLS:VCFTOOLS_TSTV_QUAL	HCC1395N	COMPLETED	1779458047476	1779458047498	1779458050663	3187	0	101.1	11116544	/home/niklas/CrossPlatformEnergyAccounting/workload/daw/work/b6/2582847a588ea437b689cb3904938c
163	3699974	NFCORE_SAREK:SAREK:VCF_QC_BCFTOOLS_VCFTOOLS:VCFTOOLS_SUMMARY	HCC1395N	COMPLETED	1779458047551	1779458047598	1779458050733	3182	1000	100.2	13832192	/home/niklas/CrossPlatformEnergyAccounting/workload/daw/work/dd/b3e218943756c4e044afdd724e10db
162	3699995	NFCORE_SAREK:SAREK:VCF_QC_BCFTOOLS_VCFTOOLS:VCFTOOLS_TSTV_COUNT	HCC1395N	COMPLETED	1779458047558	1779458047600	1779458051208	3650	1000	100.0	14655488	/home/niklas/CrossPlatformEnergyAccounting/workload/daw/work/e3/ded623f4c79bf0e7dfc4b2ac53c3f6
