penalty,r2,mae_pct,delta_cpu_ns,delta_cycles,delta_instructions,delta_cache_misses,delta_branch_instructions,delta_io_bytes,delta_net_send_bytes,context_switches,syscall_count,delta_rss_memory,syscall_class_file,syscall_class_network,syscall_class_memory,syscall_class_process,syscall_class_other,syscall_class_sched,syscall_class_signal,syscall_class_time
0.009098576904990725,0.26564665010958255,6.139890255576482,1.2338667916552116e-06,349.0597151207741,60.776832581249266,622.7720830967484,242.3857570585322,4.4219812077378844e-05,136.31200682237298,8.230336988195803e-07,2.963606234611282e-06,158.37320326502012,5.254620326564339,114.91454463878253,156.855490467399,356.34907955027103,274.25019848646906,8.436298098485222e-05,2.2835316462132783e-06,0.00018588546668385473
0.011346732521914685,0.26564674661315224,6.139889952770322,2.459456316142325e-06,349.05971783377385,60.77683485006903,622.7720746712204,242.38576436283174,9.939280968500524e-05,136.31199800899955,1.6177182308425842e-06,5.492393345784086e-06,158.37306809751982,5.254626638395921,114.91446629098164,156.85546831004763,356.3487788363547,274.25018490482654,0.000133216332590891,3.5791705667584957e-06,0.0004699073164224798
0.01415038200680104,0.2656465786701888,6.139890115223626,3.683067297056858e-07,349.0597446133222,60.776819095718636,622.7720723830304,242.38573471902572,1.3053278387859826e-05,136.3120511141923,2.471102827013349e-07,8.95138275280547e-07,158.3728648039479,5.254611101690552,114.91438418438872,156.8554330128501,356.3484864816179,274.25013236344245,1.736966387566568e-05,7.084572742910119e-07,5.358101568511718e-05
0.01764678162208152,0.26564671194924105,6.139889665401169,1.93019205974547e-06,349.0597419754249,60.77682527090819,622.772062694773,242.38574692634774,7.397555541861293e-05,136.31203891701264,1.266879539038526e-06,4.5780263981310075e-06,158.3726519343106,5.254625932867175,114.91427747499263,156.85539977379904,356.34801702853264,274.2501095348465,8.611049935820107e-05,3.314483677066512e-06,0.00026226378040727547
0.022007102102809865,0.265646712964519,6.139889423361192,1.4664621092542642e-06,349.0597629332452,60.77681772552307,622.7720516079448,242.38573634781577,5.6773142582676263e-05,136.31206328384235,9.606718673293411e-07,3.459337164223638e-06,158.37236309536806,5.254623095470498,114.91413792449306,156.85535106456896,356.3474941536386,274.2500609663509,6.605289495561465e-05,2.468929632809299e-06,0.00019948011840316984
0.027444808539902558,0.2656466858088531,6.139889174433877,5.979622292374571e-07,349.059792379692,60.77680625309601,622.7720378452954,242.38571918204508,2.1167960574890062e-05,136.31209983554544,3.957512642798032e-07,1.5029014052588981e-06,158.37200110831455,5.254615062296783,114.91396581751776,156.85528960526543,356.34685136246407,274.2499973230803,2.3993259094808466e-05,1.2156402650977263e-06,7.000175040614648e-05
0.034226110837907074,0.26564672809007195,6.139888719239207,4.983933974314029e-07,349.059818684278,60.77679841793217,622.7720204631455,242.3857091981117,1.7369982381587904e-05,136.31212776888594,3.303818565427726e-07,1.2669669725156912e-06,158.37155785413233,5.254616372179523,114.91375134398173,156.85521580214692,356.3460205925754,274.2499267673447,1.942116327924943e-05,1.045310979065522e-06,5.667793625153559e-05
0.04268299636288369,0.2656467781728441,6.139888155626717,3.199991917866119e-07,349.0598514507522,60.776788638048394,622.7719989262969,242.38569646976427,1.0903076118109481e-05,136.31216329618385,2.1258806908089526e-07,8.264079396256877e-07,158.37100434923616,5.254617797326886,114.91348371042503,156.8551236718198,356.34498503937823,274.24983846530114,1.188425720753301e-05,7.000939016521337e-07,3.4979600431520786e-05
0.053229482810421114,0.2656468488246071,6.139887436925234,2.0963062946723765e-07,349.05989159300987,60.77677702894315,622.7719717794303,242.385681751036,7.405593096014621e-06,136.31220572981678,1.3861135862840048e-07,5.324733531422739e-07,158.37031523075666,5.254619925180408,114.91314983324692,156.8550090092726,356.3436918066214,274.24972942245597,7.513261997130739e-06,4.3736736709125243e-07,2.4232153779480938e-05
0.06638188697382004,0.265646938772537,6.139886537021072,8.71366888755355e-08,349.0599416321726,60.7767626340916,622.7719378029111,242.38566362634822,3.4141583924098607e-06,136.3122582291757,5.6923731821411006e-08,2.07864594200384e-07,158.3694560158056,5.254622521517253,114.91273345342671,156.85486602594983,356.3420787965555,274.249593723932,3.189217926890476e-06,1.5121420846308073e-07,1.1831698182017231e-05
0.08278410169603068,0.26564710849225215,6.1398853109980625,1.1132026652203658e-06,349.05999299607765,60.77675052664068,622.7718962217072,242.38565073254048,3.837368330367771e-05,136.31230852263633,7.365894807634544e-07,2.8959229652728715e-06,158.36840139630192,5.254636239077471,114.9122202860075,156.85469217768642,356.3400443080246,274.24943095707897,3.6923148323832355e-05,2.466791539659319e-06,0.00012330418201816543
0.10323911847100012,0.2656473113113098,6.13988378875056,2.067809747036161e-06,349.06006526468815,60.776733001561325,622.7718400805086,242.38563183122625,7.380640539866753e-05,136.3123749601889,1.3625305563449111e-06,5.291158895178818e-06,158.3670806713689,5.254638108752574,114.91157434759212,156.85447234408474,356.33752919261207,274.2492290427282,6.939667731323203e-05,4.384687358423581e-06,0.00024301984059230903
0.12874833892387638,0.26564749222076944,6.139882030288327,1.915575001388435e-06,349.0601612257998,60.776705897566565,622.7717740547124,242.38559808109537,6.786217727038905e-05,136.31247449714243,1.2627851649951021e-06,4.930974347358949e-06,158.36541794516864,5.25464405430664,114.91077195753908,156.85419585797982,356.33439654683383,274.2489669404043,6.702641137270838e-05,4.132913592233092e-06,0.00022407024560291026
0.16056059971408576,0.26564769391153564,6.139879880108653,1.2259773846957428e-06,349.0602830821117,60.776670408962886,622.7716926317491,242.3855523181134,4.0855611308559004e-05,136.31260523309362,8.136121300740967e-07,3.2510319228903094e-06,158.3633343769987,5.25464986401249,114.90976575421722,156.85384920099332,356.3304973274501,274.24863699340744,4.655743639164247e-05,2.8667425620523966e-06,0.00013123937724764361
0.20023331093839866,0.2656479604079167,6.1398771745560685,7.215014455806562e-07,349.06043481212754,60.77662645823929,622.7715903169619,242.385496766294,2.367568134809862e-05,136.3127649991062,4.800066757021823e-07,1.9237032801561238e-06,158.36073939802085,5.254657616197784,114.90850845825149,156.8534172992366,356.3256330957043,274.24822703288186,2.993814562863391e-05,1.7159943167810704e-06,7.618129888645955e-05
0.24970870114304974,0.2656482808183117,6.139873824249471,4.615486395564425e-08,349.06062562051085,60.776570624137634,622.7714626983168,242.38542566833587,1.5233333219225097e-06,136.3129668842333,3.0751544449439536e-08,1.2231944255193452e-07,158.35750363827387,5.2546654753426365,114.9069409405351,156.85287849429247,356.3195710327638,274.2477141844829,2.122862028579742e-06,1.0874478316976228e-07,4.969948149795579e-06
0.31140890161743406,0.2656487348377009,6.13986954124175,7.108067357244802e-08,349.0608555417755,60.776506188731375,622.7713027512187,242.38534592763148,2.511818270119648e-06,136.31320483629077,4.694096190812482e-08,1.8342708402660025e-07,158.35348138699007,5.2546801328221076,114.90499140263898,156.85220967257658,356.3119952154426,274.24708189636914,3.231795183794335e-06,1.567493172738186e-07,8.599350206159404e-06
0.3883545249431369,0.26564929894356926,6.139864203980623,7.498261388326226e-08,349.0611424834415,60.77642567572844,622.7711033436414,242.3852461820339,2.651956390271648e-06,136.31350205778534,4.947500019091858e-08,1.9334771837097e-07,158.3484649475603,5.254698309310732,114.90256024121324,156.85137552418985,356.30254794168235,274.24629309878856,3.357572577071352e-06,1.6602108486232884e-07,9.401832503238174e-06
0.48431254296349835,0.2656500004465623,6.139857551658999,4.998987355434094e-08,349.06150050351295,60.77632512860427,622.7708547312734,242.3851215052559,1.6294287548296024e-06,136.31387319571496,3.3298448061900025e-08,1.3322832280832146e-07,158.34220856634988,5.254720866012271,114.89952829973579,156.85033517867765,356.29076689452245,274.2453091369475,2.236004190927129e-06,1.2042526326093228e-07,5.455813773733541e-06
0.603980703729704,0.2656508777985217,6.139849250806667,5.4083449258738386e-08,349.06194673276457,60.776199926783136,622.7705446141301,242.38496638727423,1.8383782843626854e-06,136.3143354605804,3.5702494722952986e-08,1.4178254097633795e-07,158.33440674954946,5.254749122296431,114.89574709685434,156.84903786788414,356.2760743634398,274.24408237926593,2.375530898423412e-06,1.2552306070481745e-07,6.516600257348248e-06
0.7532175157919083,0.26565197164487,6.139838899401617,5.4422585378970826e-08,349.0625032566442,60.77604376380263,622.7701578771541,242.3847729009116,1.830477876192655e-06,136.31491200521015,3.585242439445274e-08,1.4308653973328824e-07,158.32467712412523,5.254784350437008,114.89103161285055,156.84741999182026,356.257751494506,274.2425524707241,2.3907346977629495e-06,1.2755633914925482e-07,6.676228249563392e-06
0.9393290590118439,0.2656533369379309,6.139825987976232,7.996440595683677e-08,349.0631971110081,60.775849131728144,622.7696755572935,242.38453180628522,2.8302152897057596e-06,136.3156306929786,5.182214868129094e-08,2.0551165125351683e-07,158.31254385204406,5.254828366445686,114.88515114291444,156.84540244832615,356.2349008727923,274.2406446969726,3.230265760253616e-06,1.7760582676154505e-07,9.97907572977339e-06
1.1714266630887,0.2656550365676881,6.139809891862606,4.918780677493404e-08,349.0640628201663,60.775606137669804,622.7690741331919,242.38423066964302,1.790470304304132e-06,136.3165277062193,2.9478702260100518e-08,1.4252025224523075e-07,158.2974116976485,5.254883085070491,114.87781743223654,156.84288620297457,356.20640488189196,274.2382651530773,2.331620812892773e-06,1.2724795104555196e-07,6.105386505896831e-06
1.460872964410041,0.2656571715338203,6.139789788869389,2.503555618388544e-07,349.06514036495753,60.775304527754656,622.7683237599416,242.38385762552582,9.27627477377792e-06,136.31764243849622,1.7160561484783044e-07,7.055983679252869e-07,158.27854479583254,5.2549523880782045,114.86867332310685,156.83974913150323,356.1708639910657,274.2352997671562,1.1411758356611259e-05,5.963006511665832e-07,3.048402342802218e-05
1.8218381785139426,0.2656598032072681,6.1397647776458735,4.981360859196523e-08,349.0664883545344,60.77492551152988,622.7673886203445,242.38338738843635,1.7026979893687173e-06,136.31904043199728,3.870482494594565e-08,1.3223527904544366e-07,158.25500744856083,5.255036606390564,114.85726615018744,156.83583506387737,356.12654905619604,274.2315974478045,2.4342629185474934e-06,1.1749503341138246e-07,5.3341336395499895e-06
2.2719938211953834,0.2656631066327032,6.139733544585835,1.183154878237756e-07,349.06816641751595,60.77445490031072,622.766221970644,242.38280452319637,4.3431266351486875e-06,136.32077830665838,9.425709668817178e-08,3.302561943103984e-07,158.2256603403811,5.255143205819764,114.84304299705941,156.83095519161256,356.0712789498334,274.2269833241472,5.617393266328202e-06,2.793795593752715e-07,1.3046043082733494e-05
2.8333778402649172,0.26566728355811564,6.139694481051997,6.234597769415431e-07,349.0702547944994,60.77387198315049,622.7647650271858,242.3820858028409,2.601495308877384e-05,136.3229324655018,4.841224224578661e-07,1.6622756683072438e-06,158.1890691070039,5.255279089748308,114.82530631189186,156.82487087640732,356.0023400486446,274.2212374352477,4.49435770400876e-05,1.2749745024228032e-06,8.146771878272506e-05
3.5334735115962697,0.2656723527757533,6.139646038228369,1.261609714360649e-07,349.0728705831567,60.77313503778789,622.7629527538395,242.38116946062436,4.637553998479909e-06,136.3256509861974,8.789358709030125e-08,3.6070724287246236e-07,158.1434172312676,5.255441112643389,114.80318347398058,156.81727949443405,355.91639709803144,274.2140517587594,7.935619306732092e-06,3.208204012502976e-07,1.4686611180066109e-05
4.4065549182050185,0.2656787474982236,6.139585480852965,7.172783386438945e-08,349.076126912243,60.77222120958015,622.7606901587505,242.38003723687666,3.314779671225541e-06,136.3290243207794,5.6584845842202147e-08,1.9804061349163245e-07,158.08649515311782,5.255647053197118,114.77559592879845,156.8078142086915,355.8092028073351,274.2051012192372,7.249151191887174e-06,1.564852906365456e-07,1.102273789119876e-05
5.49536488201513,0.2656869204908353,6.139509565575667,7.280952862177501e-07,349.0801759287131,60.77109405122372,622.757861391509,242.378652486248,3.148835892916607e-05,136.33318721723006,5.397342327603589e-07,2.0572982739907505e-06,158.01551814601243,5.2559159532978725,114.74118861762105,156.79601230572547,355.6754786253162,274.19396836352746,0.0001264568385254767,1.697056303197865e-06,0.00010246607973226353
6.853207493618751,0.26569688585102713,6.139415337312605,9.201818689276604e-07,349.0852394576579,60.7696743857859,622.754340722417,242.3768950396186,4.370979192212538e-05,136.338427560964,6.578984871018988e-07,2.6582491724551594e-06,157.92699741542185,5.256234447280556,114.69828671042926,156.7812923876221,355.5087646896841,274.1800521163618,0.00014092665766869453,2.113764546674004e-06,0.00014602492012093764
8.546557682511834,0.26570920725751046,6.13929803056657,7.089866900019606e-07,349.09155711348706,60.76789835512,622.7499558257504,242.37468985937076,3.3710969412959114e-05,136.3449855587748,4.6672778489862425e-07,2.07694648571528e-06,157.81659521607332,5.2566313871190085,114.64478432648815,156.7629345712378,355.30087293836203,274.16268152250075,9.690807664659086e-05,1.6788961928944936e-06,0.0001114177827575547
10.658315582669198,0.2657246058955025,6.139151816851705,4.7224092876590977e-07,349.09943511556764,60.7656852238094,622.7444855843465,242.37194442982633,2.045408050134732e-05,136.35315627576722,3.003919085801769e-07,1.3086621697765814e-06,157.67891276425598,5.257127193543058,114.57805849145741,156.74004021672,355.0416082188309,274.14102465174375,6.345019604138924e-05,1.1031219627703675e-06,6.731240743098104e-05
13.291865015106536,0.26574385521460486,6.138969625484404,3.0314463176467897e-07,349.10925782122075,60.76292805516929,622.7376613737641,242.36852755885485,1.326064315669427e-05,136.3633342755239,1.8876666244432284e-07,7.330543373045743e-07,157.50721279037018,5.2577481565594395,114.49484362035838,156.71148918440167,354.7182713800341,274.11402449916085,5.387701721389928e-05,5.955075502928076e-07,4.477238721096426e-05
16.576134775657344,0.265767809690174,6.138742522036368,7.421441254138311e-08,349.12150976034,60.7594873252581,622.7291521066135,242.3642613722055,2.872713533470371e-06,136.37603497516548,4.932762939567712e-08,1.8526636311508627e-07,157.29308942890438,5.25851920237908,114.39107058960434,156.67588358251692,354.315051253461,274.080347326674,1.9818357073766194e-05,1.6488970531021145e-07,9.12089714033471e-06
20.671910509809962,0.26579774605712503,6.138459139430112,8.279162292512754e-08,349.13678343946856,60.75520193091423,622.7185375572715,242.35895252406613,3.76635786860219e-06,136.39185575953184,5.592366650722665e-08,2.402554918646377e-07,157.02606215680598,5.2594861964029045,114.26165521832289,156.63148126382464,353.81218077130865,274.0383610102589,2.6927504598422025e-05,2.1946249686006586e-07,1.1443068461066237e-05
25.779706180546874,0.26583503729736724,6.138106248218297,7.801209101611816e-08,349.15583151116266,60.74985701493003,622.7053007897235,242.35233037898826,3.412044985763556e-06,136.4115882299229,5.236967934290367e-08,2.4256509781280263e-07,156.69305532890127,5.260691619203132,114.10026296390545,156.5761076145374,353.18505909367354,273.9859985946662,2.8779807750075072e-05,2.1916274243896776e-07,1.0442991201679041e-05
32.1495804870063,0.26588152022437694,6.137666430600037,1.0662272154141823e-07,349.1795852844321,60.74319278126452,622.6887922421056,242.34407519693568,4.805600995477255e-06,136.4361910771493,6.978403781575095e-08,3.495009806509308e-07,156.27776641251077,5.262195798085208,113.89899181120333,156.50705173791474,352.40297799561995,273.9207017649701,4.568460299600283e-05,3.0989287521827873e-07,1.475157395153815e-05
40.09337880935344,0.26593943522507324,6.137117898566652,1.6189618716635724e-07,349.20920775127837,60.73488295585568,622.6682036578025,242.3337828575679,7.148882730639448e-06,136.46686871048414,1.0453807282212347e-07,5.544701244808319e-07,155.75986428500414,5.264072264419854,113.64798821996102,156.42093286888155,351.4276497038457,273.8392739150574,7.8639423775272e-05,4.92634298379528e-07,2.1345031584662857e-05
49.99999999999999,0.26601166446568303,6.136433592449702,3.3384327932611416e-07,349.2461458363931,60.724526230265134,622.642522344183,242.32096278409273,1.4532704407211023e-05,136.50510114696078,2.2016993993127464e-07,1.2479219928394561e-06,155.1139942590818,5.266416369684203,113.33496072357768,156.3135346821869,350.21130605803734,273.73774425921295,0.0001896022265149255,1.124388668314245e-06,4.109811736486044e-05
